dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1488247200,2017-02-28 02:00:00 +0000 UTC,4671654,,,,296.28,295.15,298.15,1012,,,69,2,130,,,,,,,,,1,800,Clear,sky is clear,01n
1488250800,2017-02-28 03:00:00 +0000 UTC,4671654,,,,295.27,293.15,297.15,1014,,,73,3,170,,,,,,,,,75,803,Clouds,broken clouds,04n
1488254400,2017-02-28 04:00:00 +0000 UTC,4671654,,,,294.65,292.15,296.15,1013,,,73,4,160,,,,,,,,,1,800,Clear,sky is clear,01n
1488258000,2017-02-28 05:00:00 +0000 UTC,4671654,,,,293.76,292.15,295.15,1014,,,83,3,160,,,,,,,,,90,804,Clouds,overcast clouds,04n
1488261600,2017-02-28 06:00:00 +0000 UTC,4671654,,,,293.71,292.15,294.15,1014,,,88,3,0,,,,,,,,,90,701,Mist,mist,50n
1488265200,2017-02-28 07:00:00 +0000 UTC,4671654,,,,293.65,292.15,295.15,1014,,,83,2,170,,,,,,,,,90,721,Haze,haze,50n
1488265200,2017-02-28 07:00:00 +0000 UTC,4671654,,,,293.65,292.15,295.15,1014,,,83,2,170,,,,,,,,,90,701,Mist,mist,50n
1488268800,2017-02-28 08:00:00 +0000 UTC,4671654,,,,293.64,292.15,295.15,1014,,,83,2,180,,,,,,,,,90,701,Mist,mist,50n
1488272400,2017-02-28 09:00:00 +0000 UTC,4671654,,,,293.5,292.15,295.15,1014,,,83,2,170,,,,,,,,,90,721,Haze,haze,50n
1488272400,2017-02-28 09:00:00 +0000 UTC,4671654,,,,293.5,292.15,295.15,1014,,,83,2,170,,,,,,,,,90,701,Mist,mist,50n
1488276000,2017-02-28 10:00:00 +0000 UTC,4671654,,,,293.89,292.15,295.15,1013,,,83,3,180,,,,,,,,,90,721,Haze,haze,50n
1488276000,2017-02-28 10:00:00 +0000 UTC,4671654,,,,293.89,292.15,295.15,1013,,,83,3,180,,,,,,,,,90,701,Mist,mist,50n
1488279600,2017-02-28 11:00:00 +0000 UTC,4671654,,,,294.3,293.15,295.15,1013,,,88,3,190,,,,,,,,,90,721,Haze,haze,50n
1488279600,2017-02-28 11:00:00 +0000 UTC,4671654,,,,294.3,293.15,295.15,1013,,,88,3,190,,,,,,,,,90,701,Mist,mist,50n
1488283200,2017-02-28 12:00:00 +0000 UTC,4671654,,,,293.76,292.15,295.15,1014,,,88,3,0,,,,,,,,,90,701,Mist,mist,50n
1488286800,2017-02-28 13:00:00 +0000 UTC,4671654,,,,294.58,294.15,295.15,1013,,,78,4,170,,,,,,,,,90,701,Mist,mist,50n
1488290400,2017-02-28 14:00:00 +0000 UTC,4671654,,,,294.39,293.15,295.15,1014,,,88,2,160,,,,,,,,,90,701,Mist,mist,50d
1488290400,2017-02-28 14:00:00 +0000 UTC,4671654,,,,294.39,293.15,295.15,1014,,,88,2,160,,,,,,,,,90,721,Haze,haze,50d
1488294000,2017-02-28 15:00:00 +0000 UTC,4671654,,,,295.29,294.15,296.15,1015,,,88,2,0,,,,,,,,,90,701,Mist,mist,50d
1488294000,2017-02-28 15:00:00 +0000 UTC,4671654,,,,295.29,294.15,296.15,1015,,,88,2,0,,,,,,,,,90,721,Haze,haze,50d
1488297600,2017-02-28 16:00:00 +0000 UTC,4671654,,,,295.76,294.15,297.15,1015,,,83,3,180,,,,,,,,,90,721,Haze,haze,50d
1488297600,2017-02-28 16:00:00 +0000 UTC,4671654,,,,295.76,294.15,297.15,1015,,,83,3,180,,,,,,,,,90,701,Mist,mist,50d
1488301200,2017-02-28 17:00:00 +0000 UTC,4671654,,,,296.86,296.15,297.15,1014,,,73,4,180,,,,,,,,,90,721,Haze,haze,50d
1488301200,2017-02-28 17:00:00 +0000 UTC,4671654,,,,296.86,296.15,297.15,1014,,,73,4,180,,,,,,,,,90,701,Mist,mist,50d
1488304800,2017-02-28 18:00:00 +0000 UTC,4671654,,,,297.01,296.15,298.15,1014,,,69,8,200,,,,,,,,,75,721,Haze,haze,50d
1488308400,2017-02-28 19:00:00 +0000 UTC,4671654,,,,298.03,296.15,299.15,1013,,,65,5,190,,,,,,,,,90,721,Haze,haze,50d
1488312000,2017-02-28 20:00:00 +0000 UTC,4671654,,,,298.41,296.15,300.15,1012,,,69,5,210,,,,,,,,,90,721,Haze,haze,50d
1488315600,2017-02-28 21:00:00 +0000 UTC,4671654,,,,298.41,296.15,300.15,1012,,,65,3,200,,,,,,,,,90,500,Rain,light rain,10d
1488315600,2017-02-28 21:00:00 +0000 UTC,4671654,,,,298.41,296.15,300.15,1012,,,65,3,200,,,,,,,,,90,721,Haze,haze,50d
1488319200,2017-02-28 22:00:00 +0000 UTC,4671654,,,,298.66,296.15,301.15,1010,,,61,7,180,,,,,,,,,20,721,Haze,haze,50d
1488322800,2017-02-28 23:00:00 +0000 UTC,4671654,,,,298.54,296.15,300.15,1011,,,65,2,0,,,,,,,,,20,721,Haze,haze,50d
1488326400,2017-03-01 00:00:00 +0000 UTC,4671654,,,,298.28,297.15,300.15,1010,,,65,2,180,,,,,,,,,90,721,Haze,haze,50d
1488330000,2017-03-01 01:00:00 +0000 UTC,4671654,,,,297.15,296.15,299.15,1011,,,69,1,180,,,,,,,,,90,721,Haze,haze,50n
1488333600,2017-03-01 02:00:00 +0000 UTC,4671654,,,,295.89,295.15,297.15,1011,,,73,3,160,,,,,,,,,1,721,Haze,haze,50n
1488337200,2017-03-01 03:00:00 +0000 UTC,4671654,,,,295.14,294.15,296.15,1012,,,78,2,170,,,,,,,,,40,721,Haze,haze,50n
1488337200,2017-03-01 03:00:00 +0000 UTC,4671654,,,,295.14,294.15,296.15,1012,,,78,2,170,,,,,,,,,40,701,Mist,mist,50n
1488340800,2017-03-01 04:00:00 +0000 UTC,4671654,,,,294.26,293.15,295.15,1012,,,83,2,170,,,,,,,,,1,701,Mist,mist,50n
1488344400,2017-03-01 05:00:00 +0000 UTC,4671654,,,,293.85,293.15,295.15,1012,,,88,2,0,,,,,,,,,1,701,Mist,mist,50n
1488348000,2017-03-01 06:00:00 +0000 UTC,4671654,,,,292.88,291.15,294.15,1012,,,88,1,0,,,,,,,,,90,701,Mist,mist,50n
1488351600,2017-03-01 07:00:00 +0000 UTC,4671654,,,,293.14,291.15,294.15,1012,,,88,1,0,,,,,,,,,90,701,Mist,mist,50n
1488355200,2017-03-01 08:00:00 +0000 UTC,4671654,,,,292.77,291.15,294.15,1013,,,94,3,185,,,,,,,,,1,701,Mist,mist,50n
1488358800,2017-03-01 09:00:00 +0000 UTC,4671654,,,,293.15,292.15,294.15,1014,,,88,3,290,,,,,,,,,90,701,Mist,mist,50n
1488362400,2017-03-01 10:00:00 +0000 UTC,4671654,,,,293.01,291.15,294.15,1014,,,88,1,320,,,,,,,,,20,701,Mist,mist,50n
1488362400,2017-03-01 10:00:00 +0000 UTC,4671654,,,,293.01,291.15,294.15,1014,,,88,1,320,,,,,,,,,20,721,Haze,haze,50n
1488366000,2017-03-01 11:00:00 +0000 UTC,4671654,,,,292.28,289.15,294.15,1015,,,88,3,290,,,,,,,,,1,701,Mist,mist,50n
1488369600,2017-03-01 12:00:00 +0000 UTC,4671654,,,,291.74,290.15,293.15,1016,,,82,2,290,,,,,,,,,1,800,Clear,sky is clear,01n
1488373200,2017-03-01 13:00:00 +0000 UTC,4671654,,,,291.29,289.15,293.15,1017,,,55,3,310,,,,,,,,,1,800,Clear,sky is clear,01n
1488376800,2017-03-01 14:00:00 +0000 UTC,4671654,,,,290.89,288.15,294.15,1017,,,49,3,340,,,,,,,,,1,800,Clear,sky is clear,01d
1488380400,2017-03-01 15:00:00 +0000 UTC,4671654,,,,291.63,289.15,294.15,1019,,,35,4,360,,,,,,,,,40,802,Clouds,scattered clouds,03d
1488384000,2017-03-01 16:00:00 +0000 UTC,4671654,,,,290.87,287.15,294.15,1020,,,37,6,350,,,,,,,,,40,802,Clouds,scattered clouds,03d
1488387600,2017-03-01 17:00:00 +0000 UTC,4671654,,,,291.5,289.15,295.15,1022,,,37,4,350,,,,,,,,,1,800,Clear,sky is clear,01d
1488391200,2017-03-01 18:00:00 +0000 UTC,4671654,,,,292.42,290.15,295.15,1023,,,32,8,350,,,,,,,,,1,800,Clear,sky is clear,01d
1488394800,2017-03-01 19:00:00 +0000 UTC,4671654,,,,292.76,291.15,295.15,1022,,,28,5,20,,,,,,,,,1,800,Clear,sky is clear,01d
1488398400,2017-03-01 20:00:00 +0000 UTC,4671654,,,,293.65,292.15,296.15,1022,,,28,6,10,,,,,,,,,1,800,Clear,sky is clear,01d
1488402000,2017-03-01 21:00:00 +0000 UTC,4671654,,,,293.49,292.15,295.15,1021,,,28,4,10,,,,,,,,,1,800,Clear,sky is clear,01d
1488405600,2017-03-01 22:00:00 +0000 UTC,4671654,,,,293.4,292.15,295.15,1022,,,40,4,30,,,,,,,,,1,800,Clear,sky is clear,01d
1488409200,2017-03-01 23:00:00 +0000 UTC,4671654,,,,292.7,292.15,294.15,1022,,,26,3,20,,,,,,,,,1,800,Clear,sky is clear,01d
1488412800,2017-03-02 00:00:00 +0000 UTC,4671654,,,,292.41,291.15,294.15,1022,,,22,6,10,,,,,,,,,1,800,Clear,sky is clear,01d
1488416400,2017-03-02 01:00:00 +0000 UTC,4671654,,,,289.59,289.15,291.15,1023,,,25,3,20,,,,,,,,,1,800,Clear,sky is clear,01n
1488420000,2017-03-02 02:00:00 +0000 UTC,4671654,,,,287.67,286.15,290.15,1024,,,30,3,360,,,,,,,,,1,800,Clear,sky is clear,01n
1488423600,2017-03-02 03:00:00 +0000 UTC,4671654,,,,285.3,284.15,287.15,1025,,,32,3,360,,,,,,,,,1,800,Clear,sky is clear,01n
1488427200,2017-03-02 04:00:00 +0000 UTC,4671654,,,,283.73,282.15,285.15,1025,,,39,3,360,,,,,,,,,1,800,Clear,sky is clear,01n
1488430800,2017-03-02 05:00:00 +0000 UTC,4671654,,,,282.62,279.15,286.15,1025,,,28,2,360,,,,,,,,,1,800,Clear,sky is clear,01n
1488434400,2017-03-02 06:00:00 +0000 UTC,4671654,,,,281.86,278.15,285.15,1026,,,30,2,360,,,,,,,,,1,800,Clear,sky is clear,01n
1488438000,2017-03-02 07:00:00 +0000 UTC,4671654,,,,282.23,279.15,285.15,1026,,,30,2,360,,,,,,,,,1,800,Clear,sky is clear,01n
1488441600,2017-03-02 08:00:00 +0000 UTC,4671654,,,,281.11,278.15,284.15,1027,,,29,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1488445200,2017-03-02 09:00:00 +0000 UTC,4671654,,,,280.37,276.15,284.15,1026,,,29,2,20,,,,,,,,,1,800,Clear,sky is clear,01n
1488448800,2017-03-02 10:00:00 +0000 UTC,4671654,,,,280.11,276.15,284.15,1026,,,29,4,20,,,,,,,,,1,800,Clear,sky is clear,01n
1488452400,2017-03-02 11:00:00 +0000 UTC,4671654,,,,280.99,280.15,283.15,1027,,,29,3,20,,,,,,,,,1,800,Clear,sky is clear,01n
1488456000,2017-03-02 12:00:00 +0000 UTC,4671654,,,,280.71,279.15,282.15,1028,,,31,2,20,,,,,,,,,1,800,Clear,sky is clear,01n
1488459600,2017-03-02 13:00:00 +0000 UTC,4671654,,,,279.76,276.15,282.15,1028,,,31,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1488463200,2017-03-02 14:00:00 +0000 UTC,4671654,,,,280.25,276.15,284.15,1029,,,27,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1488466800,2017-03-02 15:00:00 +0000 UTC,4671654,,,,282.74,280.15,286.15,1031,,,24,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1488470400,2017-03-02 16:00:00 +0000 UTC,4671654,,,,285.99,285.15,287.15,1031,,,24,3,50,,,,,,,,,1,800,Clear,sky is clear,01d
1488474000,2017-03-02 17:00:00 +0000 UTC,4671654,,,,287.57,287.15,289.15,1031,,,19,3,0,,,,,,,,,1,800,Clear,sky is clear,01d
1488477600,2017-03-02 18:00:00 +0000 UTC,4671654,,,,289.29,288.15,290.15,1031,,,18,3,0,,,,,,,,,1,800,Clear,sky is clear,01d
1488481200,2017-03-02 19:00:00 +0000 UTC,4671654,,,,289.53,289.15,290.15,1030,,,18,4,50,,,,,,,,,1,800,Clear,sky is clear,01d
1488484800,2017-03-02 20:00:00 +0000 UTC,4671654,,,,290.53,290.15,291.15,1030,,,17,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1488488400,2017-03-02 21:00:00 +0000 UTC,4671654,,,,290.9,290.15,291.15,1029,,,18,3,0,,,,,,,,,1,800,Clear,sky is clear,01d
1488492000,2017-03-02 22:00:00 +0000 UTC,4671654,,,,291.15,290.15,292.15,1028,,,17,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1488495600,2017-03-02 23:00:00 +0000 UTC,4671654,,,,290.65,290.15,291.15,1028,,,17,3,60,,,,,,,,,1,800,Clear,sky is clear,01d
1488499200,2017-03-03 00:00:00 +0000 UTC,4671654,,,,289.43,289.15,290.15,1029,,,18,3,80,,,,,,,,,1,800,Clear,sky is clear,01d
1488502800,2017-03-03 01:00:00 +0000 UTC,4671654,,,,287.28,286.15,289.15,1030,,,21,2,30,,,,,,,,,1,800,Clear,sky is clear,01n
1488506400,2017-03-03 02:00:00 +0000 UTC,4671654,,,,285.29,283.15,287.15,1030,,,26,1,30,,,,,,,,,1,800,Clear,sky is clear,01n
1488510000,2017-03-03 03:00:00 +0000 UTC,4671654,,,,283.41,280.15,286.15,1031,,,30,3,52,,,,,,,,,1,800,Clear,sky is clear,01n
1488513600,2017-03-03 04:00:00 +0000 UTC,4671654,,,,282.27,278.15,285.15,1031,,,32,3,52,,,,,,,,,1,800,Clear,sky is clear,01n
1488517200,2017-03-03 05:00:00 +0000 UTC,4671654,,,,280.5,277.15,283.15,1032,,,43,1,26,,,,,,,,,1,800,Clear,sky is clear,01n
1488520800,2017-03-03 06:00:00 +0000 UTC,4671654,,,,280,276.15,285.15,1032,,,34,2,20,,,,,,,,,1,800,Clear,sky is clear,01n
1488524400,2017-03-03 07:00:00 +0000 UTC,4671654,,,,279.25,276.15,283.15,1033,,,39,1,20,,,,,,,,,1,800,Clear,sky is clear,01n
1488528000,2017-03-03 08:00:00 +0000 UTC,4671654,,,,279.11,275.15,284.15,1032,,,37,2,20,,,,,,,,,1,800,Clear,sky is clear,01n
1488531600,2017-03-03 09:00:00 +0000 UTC,4671654,,,,278.86,275.15,283.15,1032,,,39,2,30,,,,,,,,,1,800,Clear,sky is clear,01n
1488535200,2017-03-03 10:00:00 +0000 UTC,4671654,,,,278.36,274.15,281.15,1032,,,45,2,30,,,,,,,,,1,800,Clear,sky is clear,01n
1488538800,2017-03-03 11:00:00 +0000 UTC,4671654,,,,277.25,274.15,281.15,1033,,,60,1,34,,,,,,,,,1,800,Clear,sky is clear,01n
1488542400,2017-03-03 12:00:00 +0000 UTC,4671654,,,,277.12,273.15,281.15,1033,,,56,1,34,,,,,,,,,1,800,Clear,sky is clear,01n
1488546000,2017-03-03 13:00:00 +0000 UTC,4671654,,,,276.37,273.15,280.15,1033,,,65,1,34,,,,,,,,,1,800,Clear,sky is clear,01d
1488549600,2017-03-03 14:00:00 +0000 UTC,4671654,,,,278.48,274.15,281.15,1034,,,70,3,71,,,,,,,,,1,800,Clear,sky is clear,01d
1488553200,2017-03-03 15:00:00 +0000 UTC,4671654,,,,284.27,281.15,286.15,1035,,,35,2,100,,,,,,,,,1,800,Clear,sky is clear,01d
1488556800,2017-03-03 16:00:00 +0000 UTC,4671654,,,,287.13,285.15,289.15,1035,,,29,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1488560400,2017-03-03 17:00:00 +0000 UTC,4671654,,,,289.86,289.15,290.15,1035,,,29,3,90,,,,,,,,,1,800,Clear,sky is clear,01d
1488564000,2017-03-03 18:00:00 +0000 UTC,4671654,,,,291.14,290.15,292.15,1034,,,25,5,150,,,,,,,,,1,800,Clear,sky is clear,01d
1488567600,2017-03-03 19:00:00 +0000 UTC,4671654,,,,292.27,291.15,293.15,1033,,,22,4,150,,,,,,,,,1,800,Clear,sky is clear,01d
1488571200,2017-03-03 20:00:00 +0000 UTC,4671654,,,,292.52,291.15,293.15,1032,,,19,6,120,,,,,,,,,20,801,Clouds,few clouds,02d
1488574800,2017-03-03 21:00:00 +0000 UTC,4671654,,,,293.29,293.15,294.15,1030,,,18,4,160,,,,,,,,,75,803,Clouds,broken clouds,04d
1488578400,2017-03-03 22:00:00 +0000 UTC,4671654,,,,292.66,291.15,294.15,1031,,,22,2,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1488582000,2017-03-03 23:00:00 +0000 UTC,4671654,,,,292.15,291.15,293.15,1030,,,22,3,130,,,,,,,,,90,804,Clouds,overcast clouds,04d
1488585600,2017-03-04 00:00:00 +0000 UTC,4671654,,,,291.27,290.15,292.15,1030,,,25,2,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1488589200,2017-03-04 01:00:00 +0000 UTC,4671654,,,,289.29,288.15,290.15,1030,,,25,2,140,,,,,,,,,75,803,Clouds,broken clouds,04n
1488592800,2017-03-04 02:00:00 +0000 UTC,4671654,,,,287.76,286.15,290.15,1030,,,27,2,140,,,,,,,,,90,804,Clouds,overcast clouds,04n
1488596400,2017-03-04 03:00:00 +0000 UTC,4671654,,,,286.88,284.15,289.15,1031,,,31,3,130,,,,,,,,,40,802,Clouds,scattered clouds,03n
1488600000,2017-03-04 04:00:00 +0000 UTC,4671654,,,,287.28,285.15,289.15,1031,,,38,3,140,,,,,,,,,75,803,Clouds,broken clouds,04n
1488603600,2017-03-04 05:00:00 +0000 UTC,4671654,,,,286.5,283.15,289.15,1031,,,41,3,150,,,,,,,,,90,804,Clouds,overcast clouds,04n
1488607200,2017-03-04 06:00:00 +0000 UTC,4671654,,,,286.88,284.15,289.15,1030,,,44,3,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1488610800,2017-03-04 07:00:00 +0000 UTC,4671654,,,,286.52,285.15,287.15,1030,,,50,2,120,,,,,,,,,75,803,Clouds,broken clouds,04n
1488614400,2017-03-04 08:00:00 +0000 UTC,4671654,,,,286.15,285.15,287.15,1030,,,50,1,120,,,,,,,,,75,803,Clouds,broken clouds,04n
1488618000,2017-03-04 09:00:00 +0000 UTC,4671654,,,,286.14,285.15,287.15,1029,,,54,1,110,,,,,,,,,90,804,Clouds,overcast clouds,04n
1488621600,2017-03-04 10:00:00 +0000 UTC,4671654,,,,286.02,285.15,287.15,1029,,,58,1,150,,,,,,,,,90,804,Clouds,overcast clouds,04n
1488625200,2017-03-04 11:00:00 +0000 UTC,4671654,,,,285.89,285.15,287.15,1028,,,58,2,130,,,,,,,,,90,500,Rain,light rain,10n
1488628800,2017-03-04 12:00:00 +0000 UTC,4671654,,,,285.77,285.15,286.15,1028,,,62,2,130,,,,,,,,,90,804,Clouds,overcast clouds,04n
1488632400,2017-03-04 13:00:00 +0000 UTC,4671654,,,,285.65,285.15,286.15,1029,,,81,3,73,,,,,,,,,90,500,Rain,light rain,10d
1488636000,2017-03-04 14:00:00 +0000 UTC,4671654,,,,285.78,285.15,286.15,1029,,,87,4,86,,,,,,,,,90,501,Rain,moderate rain,10d
1488636000,2017-03-04 14:00:00 +0000 UTC,4671654,,,,285.78,285.15,286.15,1029,,,87,4,86,,,,,,,,,90,701,Mist,mist,50d
1488639600,2017-03-04 15:00:00 +0000 UTC,4671654,,,,285.65,285.15,286.15,1029,,,87,3,96,,,,,,,,,90,500,Rain,light rain,10d
1488639600,2017-03-04 15:00:00 +0000 UTC,4671654,,,,285.65,285.15,286.15,1029,,,87,3,96,,,,,,,,,90,701,Mist,mist,50d
1488639600,2017-03-04 15:00:00 +0000 UTC,4671654,,,,285.65,285.15,286.15,1029,,,87,3,96,,,,,,,,,90,301,Drizzle,drizzle,09d
1488643200,2017-03-04 16:00:00 +0000 UTC,4671654,,,,285.9,285.15,287.15,1029,,,93,3,110,,,,,,,,,90,501,Rain,moderate rain,10d
1488646800,2017-03-04 17:00:00 +0000 UTC,4671654,,,,285.64,284.15,287.15,1028,,,87,3,110,,,,,,,,,90,500,Rain,light rain,10d
1488646800,2017-03-04 17:00:00 +0000 UTC,4671654,,,,285.64,284.15,287.15,1028,,,87,3,110,,,,,,,,,90,701,Mist,mist,50d
1488646800,2017-03-04 17:00:00 +0000 UTC,4671654,,,,285.64,284.15,287.15,1028,,,87,3,110,,,,,,,,,90,301,Drizzle,drizzle,09d
1488650400,2017-03-04 18:00:00 +0000 UTC,4671654,,,,286,285.15,287.15,1028,,,93,2,120,,,,,,,,,90,500,Rain,light rain,10d
1488650400,2017-03-04 18:00:00 +0000 UTC,4671654,,,,286,285.15,287.15,1028,,,93,2,120,,,,,,,,,90,701,Mist,mist,50d
1488654000,2017-03-04 19:00:00 +0000 UTC,4671654,,,,286.3,286.15,287.15,1028,,,93,2,110,,,,,,,,,90,502,Rain,heavy intensity rain,10d
1488654000,2017-03-04 19:00:00 +0000 UTC,4671654,,,,286.3,286.15,287.15,1028,,,93,2,110,,,,,,,,,90,701,Mist,mist,50d
1488657600,2017-03-04 20:00:00 +0000 UTC,4671654,,,,286.3,286.15,287.15,1026,,,93,4,120,,,,,,,,,90,501,Rain,moderate rain,10d
1488657600,2017-03-04 20:00:00 +0000 UTC,4671654,,,,286.3,286.15,287.15,1026,,,93,4,120,,,,,,,,,90,701,Mist,mist,50d
1488661200,2017-03-04 21:00:00 +0000 UTC,4671654,,,,286.3,286.15,287.15,1025,,,100,3,120,,,,,,,,,90,501,Rain,moderate rain,10d
1488661200,2017-03-04 21:00:00 +0000 UTC,4671654,,,,286.3,286.15,287.15,1025,,,100,3,120,,,,,,,,,90,701,Mist,mist,50d
1488664800,2017-03-04 22:00:00 +0000 UTC,4671654,,,,286.4,286.15,287.15,1025,,,100,4,130,,,,,,,,,90,501,Rain,moderate rain,10d
1488664800,2017-03-04 22:00:00 +0000 UTC,4671654,,,,286.4,286.15,287.15,1025,,,100,4,130,,,,,,,,,90,701,Mist,mist,50d
1488668400,2017-03-04 23:00:00 +0000 UTC,4671654,,,,286.77,286.15,288.15,1026,,,93,5,128,,,,,,,,,90,501,Rain,moderate rain,10d
1488668400,2017-03-04 23:00:00 +0000 UTC,4671654,,,,286.77,286.15,288.15,1026,,,93,5,128,,,,,,,,,90,701,Mist,mist,50d
1488672000,2017-03-05 00:00:00 +0000 UTC,4671654,,,,286.86,286.15,288.15,1024,,,93,5,110,,,,,,,,,90,500,Rain,light rain,10n
1488672000,2017-03-05 00:00:00 +0000 UTC,4671654,,,,286.86,286.15,288.15,1024,,,93,5,110,,,,,,,,,90,701,Mist,mist,50n
1488672000,2017-03-05 00:00:00 +0000 UTC,4671654,,,,286.86,286.15,288.15,1024,,,93,5,110,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1488675600,2017-03-05 01:00:00 +0000 UTC,4671654,,,,286.58,286.15,287.15,1024,,,100,3,110,,,,,,,,,90,500,Rain,light rain,10n
1488675600,2017-03-05 01:00:00 +0000 UTC,4671654,,,,286.58,286.15,287.15,1024,,,100,3,110,,,,,,,,,90,701,Mist,mist,50n
1488675600,2017-03-05 01:00:00 +0000 UTC,4671654,,,,286.58,286.15,287.15,1024,,,100,3,110,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1488679200,2017-03-05 02:00:00 +0000 UTC,4671654,,,,286.86,286.15,287.15,1024,,,100,3,120,,,,,,,,,90,701,Mist,mist,50n
1488679200,2017-03-05 02:00:00 +0000 UTC,4671654,,,,286.86,286.15,287.15,1024,,,100,3,120,,,,,,,,,90,500,Rain,light rain,10n
1488682800,2017-03-05 03:00:00 +0000 UTC,4671654,,,,287.01,286.15,287.15,1025,,,100,3,130,,,,,,,,,90,701,Mist,mist,50n
1488682800,2017-03-05 03:00:00 +0000 UTC,4671654,,,,287.01,286.15,287.15,1025,,,100,3,130,,,,,,,,,90,500,Rain,light rain,10n
1488682800,2017-03-05 03:00:00 +0000 UTC,4671654,,,,287.01,286.15,287.15,1025,,,100,3,130,,,,,,,,,90,301,Drizzle,drizzle,09n
1488686400,2017-03-05 04:00:00 +0000 UTC,4671654,,,,287.15,287.15,287.15,1025,,,100,3,110,,,,,,,,,90,701,Mist,mist,50n
1488686400,2017-03-05 04:00:00 +0000 UTC,4671654,,,,287.15,287.15,287.15,1025,,,100,3,110,,,,,,,,,90,500,Rain,light rain,10n
1488690000,2017-03-05 05:00:00 +0000 UTC,4671654,,,,287.15,287.15,287.15,1024,,,100,3,120,,,,,,,,,90,500,Rain,light rain,10n
1488690000,2017-03-05 05:00:00 +0000 UTC,4671654,,,,287.15,287.15,287.15,1024,,,100,3,120,,,,,,,,,90,701,Mist,mist,50n
1488690000,2017-03-05 05:00:00 +0000 UTC,4671654,,,,287.15,287.15,287.15,1024,,,100,3,120,,,,,,,,,90,301,Drizzle,drizzle,09n
1488693600,2017-03-05 06:00:00 +0000 UTC,4671654,,,,287.15,287.15,287.15,1024,,,100,2,140,,,,,,,,,90,500,Rain,light rain,10n
1488693600,2017-03-05 06:00:00 +0000 UTC,4671654,,,,287.15,287.15,287.15,1024,,,100,2,140,,,,,,,,,90,701,Mist,mist,50n
1488693600,2017-03-05 06:00:00 +0000 UTC,4671654,,,,287.15,287.15,287.15,1024,,,100,2,140,,,,,,,,,90,301,Drizzle,drizzle,09n
1488697200,2017-03-05 07:00:00 +0000 UTC,4671654,,,,287.15,287.15,287.15,1024,,,100,1,120,,,,,,,,,90,701,Mist,mist,50n
1488697200,2017-03-05 07:00:00 +0000 UTC,4671654,,,,287.15,287.15,287.15,1024,,,100,1,120,,,,,,,,,90,502,Rain,heavy intensity rain,10n
1488700800,2017-03-05 08:00:00 +0000 UTC,4671654,,,,287.15,287.15,287.15,1023,,,100,1,0,,,,,,,,,90,701,Mist,mist,50n
1488700800,2017-03-05 08:00:00 +0000 UTC,4671654,,,,287.15,287.15,287.15,1023,,,100,1,0,,,,,,,,,90,502,Rain,heavy intensity rain,10n
1488704400,2017-03-05 09:00:00 +0000 UTC,4671654,,,,287.29,287.15,288.15,1022,,,100,5,107,,,,,,,,,90,500,Rain,light rain,10n
1488704400,2017-03-05 09:00:00 +0000 UTC,4671654,,,,287.29,287.15,288.15,1022,,,100,5,107,,,,,,,,,90,701,Mist,mist,50n
1488704400,2017-03-05 09:00:00 +0000 UTC,4671654,,,,287.29,287.15,288.15,1022,,,100,5,107,,,,,,,,,90,741,Fog,fog,50n
1488708000,2017-03-05 10:00:00 +0000 UTC,4671654,,,,287.03,286.15,288.15,1021,,,100,1,0,,,,,,,,,90,500,Rain,light rain,10n
1488708000,2017-03-05 10:00:00 +0000 UTC,4671654,,,,287.03,286.15,288.15,1021,,,100,1,0,,,,,,,,,90,701,Mist,mist,50n
1488708000,2017-03-05 10:00:00 +0000 UTC,4671654,,,,287.03,286.15,288.15,1021,,,100,1,0,,,,,,,,,90,301,Drizzle,drizzle,09n
1488711600,2017-03-05 11:00:00 +0000 UTC,4671654,,,,287.29,287.15,288.15,1020,,,100,5,108,,,,,,,,,90,501,Rain,moderate rain,10n
1488711600,2017-03-05 11:00:00 +0000 UTC,4671654,,,,287.29,287.15,288.15,1020,,,100,5,108,,,,,,,,,90,701,Mist,mist,50n
1488715200,2017-03-05 12:00:00 +0000 UTC,4671654,,,,287.15,287.15,287.15,1021,,,100,5,108,,,,,,,,,90,501,Rain,moderate rain,10n
1488715200,2017-03-05 12:00:00 +0000 UTC,4671654,,,,287.15,287.15,287.15,1021,,,100,5,108,,,,,,,,,90,701,Mist,mist,50n
